sha,message,date,result
4a7ede62ee2974fbaa8d9d8e34ce386671f1b38a,documentation for extension points (#1094),2017-05-29 10:47:29+10:00,TRUE
9417b1f86e0c94f6514a12eb754aa8cff86b5445,Simple grammar correction (#1239),2017-07-11 07:59:04+10:00,FALSE
7f37333ddc8213c3a2ad7825f920a97fd32a7347,Small update to README with run instructions (#43),2017-07-21 10:55:28+10:00,TRUE
ffad1a9557fb6e76045e9254d272e10d096381a6,Indexing for github/ghe (#53),2017-08-21 15:18:41-07:00,FALSE
484664c8cdd76c3fdbf54aa88307eb4ea3255604,"Revert ""Indexing for github/ghe (#53)"" (#56)

This reverts commit ffad1a9557fb6e76045e9254d272e10d096381a6.",2017-08-21 16:01:52-07:00,FALSE
037957519ef385302e73558bcf52a26b51d9bbe7,Move blueocean-pipeline-editor to subdirectory,2017-08-22 12:08:59-04:00,FALSE
b998ba2d991e6dd41ac6f6e7f44633b9556cc785,[FIX JENKINS-42602] Convert JDL and core-js to HPI & auto-watch all plugins to bundle (#1257),2017-10-21 16:51:21-04:00,TRUE
b640430ffc4931860d97088f9c69084e2b5abf0c,Comments spelling (#1672),2018-02-26 09:56:06-08:00,TRUE
96efe1eaf1b06008ecb130ae6c8d2dd6143b7edb,task/update-docs-prettier - add setup instructions to README (#1679),2018-03-01 10:50:41+10:00,TRUE
5cffd5346b628032ba52f74523f3a6dd7736c680,"Update to Jenkins LTS 2.121.1 (#1763)

* [JENKINS-52295] Update to Jenkins LTS 2.121.1

 - change to use jenkins/jenkins:lts base Docker image
 - use `docker run jenkins/jenkins:lts --version` to obtain effective version
 - pom.xml continues to explicitly use effective version

* Other places to bump version / add another LTS acceptance test target",2018-07-01 22:14:39+02:00,TRUE
70083b199cf41486dd0559520f0764205ea67ac3,"Fix links in README.md (#1936)

* Fix links in README.md",2019-03-21 07:55:47-07:00,TRUE
07bbd5082d314c215c4b750f337f20b88b19b3fa,"Update README.md w/ note about installation on macOS (#2016)

* Update README.md w/ note about installation on macOS

Installing the project requires usage of JDK 1.8.

* Update README.md",2019-08-23 15:24:05-07:00,TRUE
0fe5ce3ee380506c028edcc28f3326ab0e1f77ab,Typo in the README.md (#2023),2019-09-04 19:35:59-07:00,TRUE
2a8a0a65ac73d27871663d1567c695652237b9e1,README: remove reference to the Blue Ocean roadmap,2020-04-16 12:08:27-07:00,FALSE
5c37ebdbc07eab8c1c9ce5043cbbea384d147cd6,spelling: propagate,2020-04-19 20:45:15-07:00,TRUE
868c0ea4354f19e8d509deacc94325f97151aec0,"Update README.md

you need pythod to otherwise the build fails with

`[ERROR] gyp ERR! stack Error: Can't find Python executable ""python"", you can set the PYTHON env variable.`",2021-04-08 16:20:39-07:00,TRUE
3afd6d1cd3052b25254552049fd61fd26404c2d6,Doing a small change to watch jdk11 CI running (#2208),2021-10-13 11:19:29+10:00,FALSE
6511fc5684bb73b98b7c2c17cecf0e545bd0665d,rollbar not used anymore,2022-04-16 19:32:36+10:00,FALSE
8db0509cdb4e7f45963a4899b52d961b9f284719,Adding Blue Ocean statement (#2325),2022-08-08 17:34:40-04:00,FALSE
