sha,message,date,result
cc7abfdae64cb9ffdcf72e709b59ff6437ecab6e,add translation management help scripts,2021-10-22 12:48:21-07:00,False
d9a0fd16607928dbaf03e151b813c0ed0f5b0ae6,update help script descriptions,2021-10-25 14:44:06-07:00,False
0308d7382c997495a9849cb09072415e0b472daf,add instructions to install Docker Compose,2021-11-11 12:18:04-08:00,True
a8eb2e7f5ae7134538862deabef9abe2295e0bb1,use title case for entire label,2021-11-18 13:04:43-08:00,False
6a3283112e3d525c476b50a9022cb45557be3e8e,repository renames and application renames. includes database migration reset,2021-11-19 09:43:38-08:00,False
9186880393c644694e284ff59edbac59395ded8e,model rename and remove misconception,2021-11-19 11:07:19-08:00,True
29bbe991033d4b37e2e8e0b0951c6c00d38151b0,fix string replacement error,2021-11-22 08:01:16-08:00,False
21586f8c92fd44dcab18dcd2a70dab8126a4727a,use SQLite instead of PostgreSQL,2021-12-09 08:11:21-08:00,True
db23d2b7543dee31bc6268fcd9ad8b318be445ea,update to Python 3.9 and run coverage in parallel,2021-12-15 09:56:47-08:00,True
e1b763df9539176df131dc7064594f810d9910f4,remove specific versions where links to latest,2021-12-21 18:34:15-08:00,True
f399324474159ef79de3c29b3e2c3b2432729905,update ports so they no longer conflict with creativecommons/project_creativecommons.org docker services,2022-02-16 10:50:53-08:00,True
b56133f9e3936151611ec46f88c8863add49a96f,docker compose is now part of docker,2022-02-18 14:07:09-08:00,True
8836b4de15076af1eddb0e5baf9c146b92d4c958,document Frontend Dependencies,2022-03-03 14:58:17-08:00,True
bfcd14ecdb0d1b0849e744332ecc540e8c29cb1b,fix syntax,2022-03-03 15:19:19-08:00,True
b26cb5d0765394b6e9b3b2433483175d950673bd,"use ""dedication"" instead of ""declaration"" for cc0 and public domain tools, in general",2022-08-16 09:31:54-07:00,False
f0cc54e6ebebadfa20aaf5d8e182ca1eb039b4c6,use less specific terms when a variety of tools are referenced,2022-08-16 15:06:09-07:00,False
8dd07b0014bbd033b8a0a24a0993abbaad4eecd4,Re-arrange README.md file,2022-09-12 23:03:53+01:00,True
cc99144ed9466022aca598bfb5d52785a3c7c24c,minor wording and syntax changes,2022-09-13 13:27:56-07:00,True
e5edaacebad17f65c2a50f766cc7045d7ed50d1a,minor clarity,2022-10-10 20:35:30+01:00,True
369d590c7f45d7ee560da24ff2ab4f02f79d039a,Readme requested changes,2022-10-17 21:49:40+01:00,True
0701dee37cb612f0efaca64066b049f1c9bd81b3,Add windows specific notes,2022-10-18 09:10:37+01:00,True
cd9ed1cf285e86b829a69278d3359ccfbd2d356b,Add windows specific notes checks validate,2022-10-18 09:42:47+01:00,True
7517b530f51a9ce6163661b755af1023a259b355,Add windows specific notes checks validate,2022-10-18 09:47:58+01:00,True
e8df9131e05a3a9ce973913722d229fc39ea4e70,Add windows specific notes changes made,2022-10-18 21:03:15+01:00,True
de6e17759355ca6bad239c2163c3a63ae92d0c36,remove trailing spaces,2022-10-18 22:59:47+01:00,True
f8d64ace4e4d7cc5fd335ac4b010323a29cfa19d,requested changes made,2022-10-19 19:16:35+01:00,True
34570e4a052fe0c3c04daccb956b57697a762536,fix #docker-compose-setup anchors,2022-12-09 08:43:04-08:00,False
870d9f42d88c2371137ad763eda45fed87584770,"Grammatical Mistakes Fixed in Readme

Fixed typos and Grammatical mistakes in the Readme file.",2023-03-06 22:02:34+05:18,True
1df73e5705e143414d1b682f4fb93705cf932fbe,update and clarify documentation and licensing,2023-03-23 08:28:30-07:00,True
eabd84b8e29d3400241eba0bd252f51fd03376f8,format path,2023-03-23 08:30:22-07:00,True
68c4395f9b3da31a7e840e7bea4ce405ebfdf471,update formatting of notice and warning,2023-03-23 10:41:45-07:00,True
e2801561c2085f34c9fcabe5280e2813b00c2098,remove unnecessary commentary on running app as a service,2023-03-23 10:45:25-07:00,False
cb6c8addf8bc3b8e1e46ed64b43e218a0838e75c,correct static file generation description,2023-05-19 12:32:33-07:00,False
